Neuron Name	Soma_Surface_total_sum	N_stems_total_sum	
HP59BN2B.CNG.swc	1807.43	5.0	
HP74N30B.CNG.swc	1671.48	6.0	
HP73N6B.CNG.swc	3338.71	8.0	
HP70N5B.CNG.swc	1724.63	6.0	
AK1N4.CNG.swc	8339.7	12.0	
J18N1.CNG.swc	22356.7	12.0	
J18N2.CNG.swc	21845.7	13.0	
HP77N6B.CNG.swc	1632.3	6.0	
HP73N5B.CNG.swc	2919.84	7.0	
HP75N6B.CNG.swc	1248.48	6.0	
AK12N1.CNG.swc	9665.7	14.0	
AK11N1.CNG.swc	6540.08	10.0	
ICP25N4H.CNG.swc	13395.0	10.0	
HP76N2B.CNG.swc	1882.32	5.0	
HP62N5B.CNG.swc	1456.33	6.0	
AK5N5.CNG.swc	10424.29	11.0	
HP69N3B.CNG.swc	3833.76	6.0	
HP64N3B.CNG.swc	1900.2	6.0	
HP70N7B.CNG.swc	1883.86	8.0	
HP70N9B.CNG.swc	6207.93	6.0	
HP78N8B.CNG.swc	1378.94	6.0	
AK11N5.CNG.swc	11983.9	14.0	
HP75N3B.CNG.swc	41081.4	14.0	
J21N1.CNG.swc	23738.3	11.0	
HP78N7B.CNG.swc	1327.84	8.0	
HP69N9B.CNG.swc	5175.85	7.0	
HP65A2B.CNG.swc	7324.06	6.0	
AK15N3.CNG.swc	13286.1	10.0	
HP52N3B.CNG.swc	2075.55	7.0	
HP66N5B.CNG.swc	4611.33	6.0	
AK3N3.CNG.swc	4203.0	12.0	
HP62N4B.CNG.swc	3152.57	9.0	
J26N2.CNG.swc	20903.8	11.0	
AK5N4.CNG.swc	13762.5	13.0	
HP78N6B.CNG.swc	2027.08	8.0	
HP58N6B.CNG.swc	2075.55	7.0	
HP74N25B.CNG.swc	6302.67	7.0	
HP76N6B.CNG.swc	3822.36	7.0	
HP70N4B.CNG.swc	1724.63	6.0	
AK14N4.CNG.swc	21371.6	15.0	
HP71N6B.CNG.swc	1770.86	7.0	
AK10N2.CNG.swc	10164.0	15.0	
HP68N5B.CNG.swc	1972.88	8.0	
HP69N4A.CNG.swc	2024.21	5.0	
71INTER.CNG.swc	2380.16	3.0	
HP57B.CNG.swc	4332.64	6.0	
AK19N1SG.CNG.swc	11255.1	10.0	
AK18N3HZ.CNG.swc	11343.2	11.0	
HP76N11A.CNG.swc	7794.21	8.0	
HP70N1B.CNG.swc	1975.71	6.0	
HP70N3B.CNG.swc	3329.7	8.0	
HP72N6B.CNG.swc	3009.76	6.0	
AK5N3.CNG.swc	10396.1	9.0	
AK1N6.CNG.swc	9164.37	11.0	
HP71N4B.CNG.swc	1981.39	6.0	
HP62MX1B.CNG.swc	1233.74	6.0	
AK16N4.CNG.swc	7517.0	10.0	
HP77N5B.CNG.swc	1864.22	5.0	
j7_L4stellate.CNG.swc	778.11	6.0	
j8_L23pc.CNG.swc	1237.95	4.0	
torborg-05n09-c1.CNG.swc	2502.21	6.0	
saraga-Starfish1.CNG.swc	17.04	6.0	
lawrence-03-04-03-01-3.CNG.swc	NA	NA	
banke-06-02-07.CNG.swc	1233.8	3.0	
torborg-05823-c3-1.CNG.swc	553.26	6.0	
banke-06-03-07-01.CNG.swc	2623.65	3.0	
banke-06-03-14-a.CNG.swc	1157.71	3.0	
banke-06-03-07-02.CNG.swc	1942.3	4.0	
banke-06-02-16-01.CNG.swc	1064.17	9.0	
cell-156-trace.ASC	2826.0	7.0	
cell-103-trace.ASC	298.52	3.0	
cell-174-trace.ASC	1354.33	7.0	
cell-217-trace.ASC	810.8	3.0	
cell-10-trace.ASC	829.4	5.0	
cell-87-trace.ASC	386.2	3.0	
cell-163-trace.ASC	1605.5	5.0	
cell-33-trace.ASC	488.69	4.0	
cell-106-trace.ASC	252.06	3.0	
cell-146-trace.ASC	969.44	3.0	
cell-52-trace.ASC	637.39	4.0	
cell-36-trace.ASC	630.72	3.0	
cell-225-trace.ASC	613.42	3.0	
cell-39-trace.ASC	606.4	4.0	
cell-234-trace.ASC	1495.67	7.0	
cell-73-trace.ASC	434.52	4.0	
cell-56-trace.ASC	471.2	3.0	
cell-236-trace.ASC	1541.81	3.0	
cell-210-trace.ASC	1484.57	8.0	
cell-49-trace.ASC	619.93	2.0	
cell-25-trace.ASC	622.22	3.0	
cell-178-trace.ASC	1978.38	7.0	
cell-55-trace.ASC	447.17	3.0	
cell-168-trace.ASC	835.74	3.0	
cell-62-trace.ASC	503.87	5.0	
cell-200-trace.ASC	1113.18	6.0	
cell-34-trace.ASC	374.02	4.0	
cell-172-trace.ASC	2302.77	3.0	
cell-199-trace.ASC	1803.02	5.0	
cell-48-trace.ASC	971.14	4.0	
cell-231-trace.ASC	1083.02	4.0	
cell-191-trace.ASC	851.56	4.0	
cell-180(dis)-trace.ASC	1254.03	5.0	
cell-20-trace.ASC	499.81	5.0	
cell-213-trace.ASC	765.24	2.0	
cell-209-trace.ASC	891.66	4.0	
cell-161-trace.ASC	1277.57	6.0	
cell-7-trace.ASC	466.41	3.0	
cell-160-trace.ASC	1768.99	8.0	
cell-221-trace.ASC	1043.24	3.0	
cell-167-trace.ASC	1803.77	6.0	
cell-84-trace.ASC	439.58	3.0	
cell-80-trace.ASC	178.3	3.0	
cell-204-trace.ASC	1726.31	4.0	
cell-232-trace.ASC	597.41	4.0	
cell-218-trace.ASC	973.75	5.0	
cell-202-trace.ASC	529.61	4.0	
cell-187-trace.ASC	2159.42	5.0	
cell-16-trace.ASC	1228.25	7.0	
cell-60-trace.ASC	619.62	2.0	
cell-81-trace.ASC	434.57	2.0	
cell-113-trace.ASC	438.24	4.0	
cell-83-trace.ASC	227.54	2.0	
cell-197-trace.ASC	843.83	4.0	
cell-37-trace.ASC	627.27	5.0	
cell-26-trace.ASC	539.72	3.0	
cell-126-trace.ASC	968.82	6.0	
cell-2-trace.ASC	959.6	7.0	
cell-183-trace.ASC	1037.94	7.0	
cell-166-trace.ASC	856.43	3.0	
cell-206-trace.ASC	433.66	3.0	
cell-131-trace.ASC	1068.28	5.0	
cell-44-trace.ASC	582.06	6.0	
cell-226(dis)-trace.ASC	1051.55	4.0	
cell-159-trace.ASC	1359.31	6.0	
cell-205-trace.ASC	946.74	3.0	
cell-228-trace.ASC	674.62	3.0	
cell-224-trace.ASC	964.67	5.0	
cell-12-trace.ASC	247.7	5.0	
cell-76-trace.ASC	129.08	4.0	
cell-207-trace.ASC	1591.56	6.0	
cell-177-trace.ASC	514.85	4.0	
cell-6-trace.ASC	1192.26	4.0	
cell-132-trace.ASC	857.16	3.0	
cell-176-trace.ASC	1335.66	4.0	
cell-194-trace.ASC	1499.17	3.0	
cell-212-trace.ASC	1701.62	5.0	
cell-93-trace.ASC	1796.93	6.0	
cell-58-trace.ASC	492.23	2.0	
cell-127-trace.ASC	352.92	2.0	
cell-102-trace.ASC	596.27	3.0	
cell-175-trace.ASC	1468.75	4.0	
cell-162-trace.ASC	941.48	4.0	
cell-122-trace.ASC	581.77	5.0	
cell-116-trace.ASC	851.05	2.0	
cell-145-trace.ASC	1124.45	5.0	
cell-69-trace.ASC	582.06	6.0	
cell-137-trace.ASC	2697.6	4.0	
cell-99-trace.ASC	647.4	3.0	
cell-24-trace.ASC	1230.42	5.0	
cell-35-trace.ASC	480.81	4.0	
cell-195-trace.ASC	832.03	3.0	
cell-186-trace.ASC	583.36	2.0	
cell-96-trace.ASC	1539.19	6.0	
cell-192-trace.ASC	1925.74	8.0	
cell-72-trace.ASC	552.21	4.0	
cell-201-trace.ASC	1247.38	5.0	
cell-82-trace.ASC	502.45	1.0	
cell-227-trace.ASC	637.15	4.0	
cell-46-trace.ASC	749.23	6.0	
cell-222-trace.ASC	1445.88	5.0	
cell-154-trace.ASC	1350.19	3.0	
cell-158-trace.ASC	1574.06	4.0	
cell-8-trace.ASC	1243.51	2.0	
cell-22-trace.ASC	270.65	5.0	
cell-9-trace.ASC	1486.65	8.0	
cell-229-trace.ASC	759.05	4.0	
cell-173-trace.ASC	1773.6	4.0	
cell-75-trace.ASC	337.38	5.0	
cell-124-trace.ASC	326.25	4.0	
cell-169-trace.ASC	515.29	3.0	
cell-100-trace.ASC	248.02	3.0	
cell-108-trace.ASC	382.63	4.0	
cell-149-trace.ASC	1067.71	2.0	
cell-101-trace.ASC	507.02	2.0	
cell-19-trace.ASC	1176.95	5.0	
cell-155-trace.ASC	645.64	3.0	
cell-95-trace.ASC	2573.25	6.0	
cell-97-trace.ASC	1152.84	4.0	
cell-171-trace.ASC	1957.08	8.0	
cell-64-trace.ASC	381.97	5.0	
cell-153-trace.ASC	1243.29	9.0	
cell-134-trace.ASC	1991.89	5.0	
cell-223-trace.ASC	787.31	3.0	
cell-140-trace.ASC	1619.77	5.0	
cell-119-trace.ASC	443.32	6.0	
cell-230-trace.ASC	1105.52	4.0	
cell-85-trace.ASC	205.18	3.0	
cell-139-trace.ASC	829.39	4.0	
cell-54-trace.ASC	454.41	4.0	
cell-189-trace.ASC	876.37	5.0	
cell-220-trace.ASC	656.21	5.0	
cell-142-trace.ASC	1660.73	5.0	
cell-214-trace.ASC	1124.0	5.0	
cell-150-trace.ASC	1257.47	9.0	
cell-89-trace.ASC	876.98	3.0	
cell-198-trace.ASC	1041.31	5.0	
cell-181-trace.ASC	892.8	4.0	
cell-215-trace.ASC	741.2	4.0	
cell-193-trace.ASC	951.21	6.0	
cell-123-trace.ASC	247.4	4.0	
cell-86-trace.ASC	183.01	2.0	
cell-152-trace.ASC	1409.03	7.0	
cell-185-trace.ASC	1450.52	7.0	
cell-141-trace.ASC	1379.58	7.0	
cell-238-trace.ASC	304.58	3.0	
cell-196-trace.ASC	2287.32	5.0	
cell-78-trace.ASC	738.28	4.0	
cell-92-trace.ASC	566.11	4.0	
cell-77-trace.ASC	624.28	3.0	
cell-135-trace.ASC	1771.63	5.0	
cell-148-trace.ASC	1642.97	4.0	
cell-179-trace.ASC	1217.05	3.0	
cell-144-trace.ASC	1143.36	7.0	
cell-151-trace.ASC	1427.79	8.0	
cell-147-trace.ASC	876.78	7.0	
cell-165-trace.ASC	680.45	4.0	
cell-105-trace.ASC	294.57	3.0	
cell-94-trace.ASC	1632.26	5.0	
cell-157-trace.ASC	2436.05	6.0	
cell-133-trace.ASC	1528.37	6.0	
cell-188-trace.ASC	694.33	2.0	
cell-136-trace.ASC	1971.54	6.0	
cell-219-trace.ASC	1421.16	6.0	
cell-182-trace.ASC	1547.63	6.0	
cell-143-trace.ASC	1271.72	6.0	
cell-235(dis)-trace.ASC	1084.21	3.0	
cell-208-trace.ASC	1269.8	5.0	
cell-170-trace.ASC	1257.98	5.0	
cell-203-trace.ASC	458.15	3.0	
cell-130-trace.ASC	968.23	5.0	
cell-190-trace.ASC	1578.18	4.0	
cell-233-trace.ASC	572.58	2.0	
cell-121-trace.ASC	442.2	6.0	
cell-42-trace.ASC	560.14	5.0	
cell-125-trace.ASC	308.43	4.0	
cell-129-trace.ASC	1288.92	4.0	
cell-40-trace.ASC	710.17	6.0	
cell-38-trace.ASC	609.88	5.0	
cell-107-trace.ASC	208.17	3.0	
cell-237-trace.ASC	830.36	2.0	
n34-r05-03-sl1.asc	319.6	3.0	
n21-r06-04-sl2.asc	267.29	2.0	
n35-r05-03-sl1.asc	330.44	3.0	
n19-cont02-sl1.asc	239.11	1.0	
n40-r01-02-sl4.asc	213.53	3.0	
n24-r01-02-sl2.asc	309.94	1.0	
n30-r01-03-sl3.asc	282.2	2.0	
n37-r06-09-sl4.asc	274.63	2.0	
n18-cont03-sl3.asc	165.95	2.0	
n36-r06-05-sl3.asc	210.07	2.0	
n23-r06-04-sl4.asc	203.76	2.0	
n12-cont08-sl4.asc	241.73	2.0	
n22-r06-04-sl4.asc	354.28	4.0	
n27-r01-02-sl4.asc	286.96	2.0	
n05-cont02-sl1.asc	403.76	1.0	
n01-cont01-sl4.asc	240.43	1.0	
n14-cont02-sl1.asc	281.66	1.0	
n31-r05-01-sl1.asc	270.32	3.0	
n38-r06-09-sl4.asc	313.34	3.0	
n20-cont02-sl1.asc	342.72	1.0	
n32-r05-01-sl4.asc	214.21	3.0	
n02-cont01-sl4.asc	372.2	2.0	
n04-cont02-sl4.asc	477.58	2.0	
n06-cont03-sl4.asc	166.56	1.0	
n26-r01-02-sl3.asc	242.13	2.0	
n10-cont02-sl2.asc	278.72	3.0	
n33-r05-01-sl4.asc	291.47	2.0	
n29-r01-03-sl3.asc	246.97	2.0	
n39-r06-06-sl2.asc	196.13	3.0	
n11-cont02-sl2.asc	344.07	1.0	
n08-cont03-sl2.asc	278.46	2.0	
n09-cont02-sl2.asc	182.5	2.0	
n07-cont03-sl2.asc	273.5	2.0	
n15-cont02-sl3.asc	306.44	2.0	
n13-cont08-sl4.asc	245.16	1.0	
n16-cont02-sl3.asc	229.26	1.0	
n17-cont03-sl3.asc	217.11	1.0	
n25-r01-02-sl2.asc	362.36	1.0	
n28-r01-03-sl1.asc	176.73	1.0	
n03-cont02-sl4.asc	412.14	1.0	
LE9L2.CNG.swc	NA	NA	
TKC8RLH.CNG.swc	NA	NA	
MM17R2.CNG.swc	NA	NA	
LHA5LLHSKELETON.CNG.swc	NA	NA	
SEC2R.CNG.swc	NA	NA	
LF4L2.CNG.swc	NA	NA	
OCE8L.CNG.swc	NA	NA	
EBT112L2.CNG.swc	NA	NA	
TM28R2.CNG.swc	NA	NA	
NA7L2.CNG.swc	NA	NA	
LF28R2.CNG.swc	NA	NA	
MJ8L2.CNG.swc	NA	NA	
LLA4L.CNG.swc	NA	NA	
LJ5L2.CNG.swc	NA	NA	
SK12R2.CNG.swc	NA	NA	
EBE14L1.CNG.swc	NA	NA	
LKE8R.CNG.swc	NA	NA	
XJ2L2.CNG.swc	NA	NA	
JBC6L.CNG.swc	NA	NA	
NCC10R.CNG.swc	NA	NA	
LHB3R.CNG.swc	NA	NA	
GO44T2.CNG.swc	NA	NA	
GG2L2.CNG.swc	NA	NA	
SB17L2.CNG.swc	NA	NA	
TK14R2.CNG.swc	NA	NA	
LIC2R.CNG.swc	NA	NA	
OFA2R.CNG.swc	NA	NA	
NPE5L.CNG.swc	NA	NA	
LCB1Rskeleton.CNG.swc	NA	NA	
EBH11R1.CNG.swc	NA	NA	
VA20R2.CNG.swc	NA	NA	
UQB5L.CNG.swc	NA	NA	
KLC1R.CNG.swc	NA	NA	
XT17R2.CNG.swc	NA	NA	
NI16L2.CNG.swc	NA	NA	
VB58L2.CNG.swc	NA	NA	
EBG10L1.CNG.swc	NA	NA	
EBT60R1.CNG.swc	NA	NA	
LHD5R.CNG.swc	NA	NA	
LLA2RLHSKELETON.CNG.swc	NA	NA	
MM14L2.CNG.swc	NA	NA	
DL24T2.CNG.swc	NA	NA	
SL23L2.CNG.swc	NA	NA	
TK29L2.CNG.swc	NA	NA	
TL12L2.CNG.swc	NA	NA	
NH29B2.CNG.swc	NA	NA	
NIB1R.CNG.swc	NA	NA	
MKC5R.CNG.swc	NA	NA	
NCB7L.CNG.swc	NA	NA	
VA15R2.CNG.swc	NA	NA	
JBC4L.CNG.swc	NA	NA	
EBE22R1.CNG.swc	NA	NA	
TL19L2.CNG.swc	NA	NA	
TL26L2.CNG.swc	NA	NA	
MJC5L.CNG.swc	NA	NA	
LHD7L.CNG.swc	NA	NA	
TQ13R2.CNG.swc	NA	NA	
EBJ23L1.CNG.swc	NA	NA	
EBT84R1.CNG.swc	NA	NA	
LHE7LLHskeleton.CNG.swc	NA	NA	
LHB9L.CNG.swc	NA	NA	
SL24R2.CNG.swc	NA	NA	
LE17R2.CNG.swc	NA	NA	
TL4R2.CNG.swc	NA	NA	
LI23L2.CNG.swc	NA	NA	
VI13B2.CNG.swc	NA	NA	
NH15L2.CNG.swc	NA	NA	
JEE7L.CNG.swc	NA	NA	
LO2R2.CNG.swc	NA	NA	
TM15R2.CNG.swc	NA	NA	
LAB4Lskeleton.CNG.swc	NA	NA	
TM20R2.CNG.swc	NA	NA	
TM25R2.CNG.swc	NA	NA	
LP5L2.CNG.swc	NA	NA	
EBT53L1.CNG.swc	NA	NA	
TMB2LLH.CNG.swc	NA	NA	
PB21L2.CNG.swc	NA	NA	
OKC9R.CNG.swc	NA	NA	
SL5T2.CNG.swc	NA	NA	
EBS99L.CNG.swc	NA	NA	
EBI22R1.CNG.swc	NA	NA	
JCB4LLHSKELETON.CNG.swc	NA	NA	
SEB7R.CNG.swc	NA	NA	
EBO53L1.CNG.swc	NA	NA	
MK25R2.CNG.swc	NA	NA	
TG12T2.CNG.swc	NA	NA	
LBE4R.CNG.swc	NA	NA	
JBF3LLHSKELETON.CNG.swc	NA	NA	
OFD2L.CNG.swc	NA	NA	
KLA7L.CNG.swc	NA	NA	
NIA8L.CNG.swc	NA	NA	
LHD6LHskeleton.CNG.swc	NA	NA	
EBH8L1.CNG.swc	NA	NA	
JCA7R.CNG.swc	NA	NA	
NIA8R.CNG.swc	NA	NA	
JFB7L.CNG.swc	NA	NA	
TH5T2.CNG.swc	NA	NA	
TN6R2.CNG.swc	NA	NA	
VB37L2.CNG.swc	NA	NA	
PF51R2.CNG.swc	NA	NA	
TT27R2.CNG.swc	NA	NA	
EBS11R.CNG.swc	NA	NA	
SK18L2.CNG.swc	NA	NA	
NBA8L.CNG.swc	NA	NA	
EBH20L1.CNG.swc	NA	NA	
SH21L2.CNG.swc	NA	NA	
TM22R2.CNG.swc	NA	NA	
KJA6L.CNG.swc	NA	NA	
NRC4R.CNG.swc	NA	NA	
TP4L2.CNG.swc	NA	NA	
EBN19L1.CNG.swc	NA	NA	
SJ29R2.CNG.swc	NA	NA	
TP15L2.CNG.swc	NA	NA	
DP26B2.CNG.swc	NA	NA	
JJA6L.CNG.swc	NA	NA	
MC3B2.CNG.swc	NA	NA	
EBN1L1.CNG.swc	NA	NA	
EBH20R1.CNG.swc	NA	NA	
TKA7RLH.CNG.swc	NA	NA	
XT25R2.CNG.swc	NA	NA	
LO15R2.CNG.swc	NA	NA	
EBS32R1.CNG.swc	NA	NA	
NNA9L.CNG.swc	NA	NA	
JBA3R.CNG.swc	NA	NA	
JCA6R.CNG.swc	NA	NA	
NNC4R.CNG.swc	NA	NA	
LO5R2.CNG.swc	NA	NA	
NAA4RSKELETON.CNG.swc	NA	NA	
GQ31B2.CNG.swc	NA	NA	
LHD1RLHSKELETON.CNG.swc	NA	NA	
NNE1L.CNG.swc	NA	NA	
EBH14R1.CNG.swc	NA	NA	
NCC10L.CNG.swc	NA	NA	
LHE4L.CNG.swc	NA	NA	
EBG2R1.CNG.swc	NA	NA	
TM24L2.CNG.swc	NA	NA	
EBT7R.CNG.swc	NA	NA	
TKC1RLH.CNG.swc	NA	NA	
TQ1L2.CNG.swc	NA	NA	
XS8L2.CNG.swc	NA	NA	
TKC8LLH.CNG.swc	NA	NA	
EBT37R1.CNG.swc	NA	NA	
np6099marcmhs35.CNG.swc	NA	NA	
DL41L2.CNG.swc	NA	NA	
LJE4L.CNG.swc	NA	NA	
WLB6R.CNG.swc	NA	NA	
LR16R2.CNG.swc	NA	NA	
XR6T2.CNG.swc	NA	NA	
MKC5L.CNG.swc	NA	NA	
SL20L2.CNG.swc	NA	NA	
NOB7L.CNG.swc	NA	NA	
NHC2R.CNG.swc	NA	NA	
LO4R2.CNG.swc	NA	NA	
LHC6R.CNG.swc	NA	NA	
TR2L2.CNG.swc	NA	NA	
TN22L2.CNG.swc	NA	NA	
TQ15R2.CNG.swc	NA	NA	
TS4R2.CNG.swc	NA	NA	
TK27L2.CNG.swc	NA	NA	
np6099marcm35b.CNG.swc	NA	NA	
LO31L2.CNG.swc	NA	NA	
YG14R2.CNG.swc	NA	NA	
EBS37L1.CNG.swc	NA	NA	
TP19L2.CNG.swc	NA	NA	
DB12L2.CNG.swc	NA	NA	
WOB1L.CNG.swc	NA	NA	
NCE9L.CNG.swc	NA	NA	
VD14R2.CNG.swc	NA	NA	
ECB3L1.CNG.swc	NA	NA	
KLA2L.CNG.swc	NA	NA	
MKB10R.CNG.swc	NA	NA	
KFA4LLHSKELETON.CNG.swc	NA	NA	
TQ2R2.CNG.swc	NA	NA	
TL23L2.CNG.swc	NA	NA	
EBJ3R1.CNG.swc	NA	NA	
LHA3LLHskeleton.CNG.swc	NA	NA	
TL20L2.CNG.swc	NA	NA	
JJA6R.CNG.swc	NA	NA	
TR2R2.CNG.swc	NA	NA	
EBT83L1.CNG.swc	NA	NA	
TG1R2.CNG.swc	NA	NA	
LHC4L.CNG.swc	NA	NA	
LJE6R.CNG.swc	NA	NA	
KLB2R.CNG.swc	NA	NA	
NCB7R.CNG.swc	NA	NA	
TK6L2.CNG.swc	NA	NA	
CT12T2.CNG.swc	NA	NA	
KNB1L.CNG.swc	NA	NA	
TK18L2.CNG.swc	NA	NA	
JBE1R.CNG.swc	NA	NA	
UQB5R.CNG.swc	NA	NA	
VB2R2.CNG.swc	NA	NA	
NPB1R.CNG.swc	NA	NA	
LG17L2.CNG.swc	NA	NA	
LHD5L.CNG.swc	NA	NA	
LGB2L.CNG.swc	NA	NA	
NAA5RSKELETON.CNG.swc	NA	NA	
WKA7L.CNG.swc	NA	NA	
LHD6RLHSKELETON.CNG.swc	NA	NA	
OR13L2.CNG.swc	NA	NA	
DR18B2.CNG.swc	NA	NA	
JBD5L.CNG.swc	NA	NA	
EBS53R1.CNG.swc	NA	NA	
XT6L2.CNG.swc	NA	NA	
OT15R2.CNG.swc	NA	NA	
KLA5L.CNG.swc	NA	NA	
NCB8R.CNG.swc	NA	NA	
TO12L2.CNG.swc	NA	NA	
MJ10R2.CNG.swc	NA	NA	
GO48T2.CNG.swc	NA	NA	
MK5L2.CNG.swc	NA	NA	
TN16L2.CNG.swc	NA	NA	
NBA6R.CNG.swc	NA	NA	
LE2L2.CNG.swc	NA	NA	
SI12R2.CNG.swc	NA	NA	
TK22R2.CNG.swc	NA	NA	
EBI14R1.CNG.swc	NA	NA	
JBD2LLHskeleton.CNG.swc	NA	NA	
LHC1L.CNG.swc	NA	NA	
PC24L2.CNG.swc	NA	NA	
SC5R2.CNG.swc	NA	NA	
MH16L2.CNG.swc	NA	NA	
LG6T2.CNG.swc	NA	NA	
ECA34L1.CNG.swc	NA	NA	
EBE21R1.CNG.swc	NA	NA	
LCB3Lskeleton.CNG.swc	NA	NA	
TS7L2.CNG.swc	NA	NA	
MRB3RSKELETON.CNG.swc	NA	NA	
PA10L2.CNG.swc	NA	NA	
SDD8L.CNG.swc	NA	NA	
LHA1L.CNG.swc	NA	NA	
SL3R2.CNG.swc	NA	NA	
EBT87R1.CNG.swc	NA	NA	
EBI12L1.CNG.swc	NA	NA	
SJ15L2.CNG.swc	NA	NA	
OT23R2.CNG.swc	NA	NA	
TL6L2.CNG.swc	NA	NA	
OFD8L.CNG.swc	NA	NA	
LF25R2.CNG.swc	NA	NA	
WOC7L.CNG.swc	NA	NA	
OFC3R.CNG.swc	NA	NA	
XR4L2.CNG.swc	NA	NA	
KNA5L.CNG.swc	NA	NA	
SL1R2.CNG.swc	NA	NA	
EEA33R1.CNG.swc	NA	NA	
SJ17R2.CNG.swc	NA	NA	
LO5L2.CNG.swc	NA	NA	
TI2R2.CNG.swc	NA	NA	
EBO15L1.CNG.swc	NA	NA	
NA9B2.CNG.swc	NA	NA	
KGA2L.CNG.swc	NA	NA	
ORA8L.CNG.swc	NA	NA	
MC18L3.CNG.swc	NA	NA	
SK17R2.CNG.swc	NA	NA	
12070404c1.CNG.swc	NA	NA	
LHA8R.CNG.swc	NA	NA	
s-4.CNG.swc	1166.73	4.0	
31-8b1AKE.CNG.swc	1007.19	4.0	
32-9-5-HCB.CNG.swc	1853.64	5.0	
47-8a3AKE.CNG.swc	535.01	4.0	
31-9-1-HCB.CNG.swc	997.25	3.0	
p-3b.CNG.swc	1053.75	6.0	
I6a5AKE.CNG.swc	862.53	3.0	
s1-3VKD1m.CNG.swc	692.55	6.0	
36-4a.CNG.swc	991.08	8.0	
s10-7vkd3m.CNG.swc	492.58	4.0	
S8-5VD1.CNG.swc	710.34	7.0	
E8b5AKE.CNG.swc	1205.4	4.0	
q-3b.CNG.swc	771.17	4.0	
39-8-2-HCB.CNG.swc	2004.07	5.0	
41-4.CNG.swc	690.8	6.0	
46-7s5LNS.CNG.swc	575.22	3.0	
31-5-5-DE.CNG.swc	715.21	3.0	
P6a3AKE.CNG.swc	450.23	5.0	
A5-1B2.CNG.swc	1146.72	10.0	
s1-4HCB2.CNG.swc	743.59	5.0	
m-2a.CNG.swc	1298.16	5.0	
D6s2LS.CNG.swc	485.0	4.0	
30-6b4AKE.CNG.swc	864.36	4.0	
TAN-H7b3AKE.CNG.swc	1781.78	5.0	
35-8-5-HCB.CNG.swc	2454.73	4.0	
s12-6cm1m.CNG.swc	369.36	5.0	
43-7-1-HCB.CNG.swc	2381.42	3.0	
S6-10VD3.CNG.swc	883.65	7.0	
p-2.CNG.swc	1019.53	7.0	
s5-2cm1l.CNG.swc	712.89	3.0	
31-9a3AKE.CNG.swc	575.61	4.0	
A7-TANS4.CNG.swc	1498.97	4.0	
35-8-1-HCB.CNG.swc	1048.24	4.0	
B4ct4.CNG.swc	2247.35	4.0	
J61aAKE.CNG.swc	605.48	4.0	
s16-6vkd1m.CNG.swc	449.04	6.0	
32-9a2AKE.CNG.swc	393.15	3.0	
43-3.CNG.swc	1076.76	5.0	
H7a5LS.CNG.swc	1761.43	4.0	
38-5b2AKE.CNG.swc	535.97	3.0	
G8t4JB.CNG.swc	3772.61	3.0	
31-11-6-HCB.CNG.swc	1433.32	5.0	
K9a3AKE.CNG.swc	777.39	3.0	
D4_4.CNG.swc	840.28	6.0	
46-7s4LNS.CNG.swc	1144.82	5.0	
37-8-6-HCB.CNG.swc	1703.21	6.0	
E9t1JB.CNG.swc	4755.85	6.0	
L7b2AKE.CNG.swc	577.33	4.0	
p-3.CNG.swc	1406.6	6.0	
46-6s1LNS.CNG.swc	705.26	4.0	
32-9-2-HCB.CNG.swc	1725.5	5.0	
35-7a1AKE.CNG.swc	690.25	5.0	
S8b1AKE.CNG.swc	392.15	4.0	
34-8s3LNS.CNG.swc	948.32	5.0	
P7s1LS.CNG.swc	1187.92	5.0	
M8t3AKE.CNG.swc	1978.23	5.0	
L-2a.CNG.swc	659.4	6.0	
38-2-1-Smith.CNG.swc	900.36	4.0	
31-4.CNG.swc	1030.1	4.0	
s4-5vkd3m.CNG.swc	641.39	3.0	
s17-7vkd1m.CNG.swc	708.39	5.0	
47-7a5AKE.CNG.swc	826.01	4.0	
s15-4HCB1.CNG.swc	794.25	3.0	
31-9-4-HCB.CNG.swc	1729.2	4.0	
s1-3vkd2m.CNG.swc	700.38	4.0	
30-3.CNG.swc	1218.14	5.0	
B5a1AKE.CNG.swc	435.93	5.0	
S6-8VD3.CNG.swc	1103.97	5.0	
30-3-3-DE.CNG.swc	532.95	4.0	
O6s1LS.CNG.swc	335.03	4.0	
37-8-5-HCB.CNG.swc	1598.51	4.0	
H6a3AKE.CNG.swc	349.73	4.0	
S6-10VD2.CNG.swc	2007.28	5.0	
41-9-3-HCB.CNG.swc	3342.19	6.0	
I51bAKE.CNG.swc	602.21	4.0	
41-8-1-HCB.CNG.swc	1137.67	4.0	
37-9-4-HCB.CNG.swc	1557.25	2.0	
s13-4cm2m.CNG.swc	571.33	5.0	
38-5a3AKE.CNG.swc	671.87	4.0	
TANSB6aAKE.CNG.swc	2946.0	5.0	
D7s4LS.CNG.swc	559.13	3.0	
R9a1AKE.CNG.swc	3171.52	4.0	
s7-5cm4m.CNG.swc	772.09	5.0	
36-8-1-HCB.CNG.swc	1672.26	3.0	
h-2b.CNG.swc	636.75	5.0	
F4-2B.CNG.swc	942.66	4.0	
O5s2LS.CNG.swc	526.01	4.0	
s17-7vkd2L.CNG.swc	587.94	5.0	
37-3.CNG.swc	1176.49	6.0	
